Ich kann über Berufe sprechen	I can talk about careers
I can talk about careers	Ich kann über Berufe sprechen
Ich kann ein Vorstellungsgespräch auf Deutsch führen	I can conduct an interview in German
I can conduct an interview in German	Ich kann ein Vorstellungsgespräch auf Deutsch führen
Ich kann gut Deutsch sprechen und habe viel Erfahrung	I can speak German well and have a lot of experience
I can speak German well and have a lot of experience	Ich kann gut Deutsch sprechen und habe viel Erfahrung
Aber Schwächen habe ich mit Sicherheit keine!	But I certainly don’t have any weaknesses!
But I certainly don’t have any weaknesses!	Aber Schwächen habe ich mit Sicherheit keine!
Der Lebenslauf, die Zeugnisse und die Berufserfahrung sind sehr wichtig im Bewerbungsverfahren	Your CV, certificates and professional experience are very important in the application process
Your CV, certificates and professional experience are very important in the application process	Der Lebenslauf, die Zeugnisse und die Berufserfahrung sind sehr wichtig im Bewerbungsverfahren
Wenn du langjährige Berufserfahrung hast, kannst du dich um eine gute Stelle bewerben	If you have many years of professional experience, you can apply for a good job
If you have many years of professional experience, you can apply for a good job	Wenn du langjährige Berufserfahrung hast, kannst du dich um eine gute Stelle bewerben
Eduard hat den Beruf des Arztes erlernt	Eduard learned to be a doctor
Eduard learned to be a doctor	Eduard hat den Beruf des Arztes erlernt
Sie beherrscht Englisch in Wort und Schrift	She is fluent in spoken and written English
She is fluent in spoken and written English	Sie beherrscht Englisch in Wort und Schrift
Ein gutes Zeugnis ist wichtig, wenn du eine Arbeitsstelle suchst	A good reference is important if you are looking for a job
A good reference is important if you are looking for a job	Ein gutes Zeugnis ist wichtig, wenn du eine Arbeitsstelle suchst
Im Lebenslauf steht, wo du vorher gearbeitet hast	Your CV states where you previously worked
Your CV states where you previously worked	Im Lebenslauf steht, wo du vorher gearbeitet hast
Persönliche Fähigkeiten sind zum Beispiel Flexibilität und Fleiß	Personal skills include flexibility and hard work
Personal skills include flexibility and hard work	Persönliche Fähigkeiten sind zum Beispiel Flexibilität und Fleiß
Als Personalleiter oder Personalleiterin kümmert man sich um alle Fragen zum Personal	As a human resources manager, you take care of all questions about personnel
As a human resources manager, you take care of all questions about personnel	Als Personalleiter oder Personalleiterin kümmert man sich um alle Fragen zum Personal
Typische Aufgabenbereiche sind z. B. Arbeitsverträge und Bewerbungsprozesse	Typical areas of responsibility include: B. Employment contracts and application processes
Typical areas of responsibility include: B. Employment contracts and application processes	Typische Aufgabenbereiche sind z. B. Arbeitsverträge und Bewerbungsprozesse
der Einzelhandelskaufmann arbeitet in einem Laden und verkauft	the retail clerk works in a store and sells
the retail clerk works in a store and sells	der Einzelhandelskaufmann arbeitet in einem Laden und verkauft
etwas	something
something	etwas
der Praktikant sammelt erste berufliche Erfahrungen	the intern gains his first professional experience
the intern gains his first professional experience	der Praktikant sammelt erste berufliche Erfahrungen
der Hotelfachmann arbeitet in einer Unterkunft, kümmert sich um das Hotel und die Gäste	the hotel specialist works in an accommodation and takes care of the hotel and the guests
the hotel specialist works in an accommodation and takes care of the hotel and the guests	der Hotelfachmann arbeitet in einer Unterkunft, kümmert sich um das Hotel und die Gäste
der Kfz-Mechatroniker überprüft und repariert Autos	the automotive mechatronics technician checks and repairs cars
the automotive mechatronics technician checks and repairs cars	der Kfz-Mechatroniker überprüft und repariert Autos
der Buchhalter arbeitet mit Zahlen und kümmert sich um die Finanzen in einer Firma	the accountant works with numbers and takes care of the finances in a company
the accountant works with numbers and takes care of the finances in a company	der Buchhalter arbeitet mit Zahlen und kümmert sich um die Finanzen in einer Firma
Die meisten Handwerksberufe kann man mit einer Ausbildung erlernen	Most trades can be learned with training
Most trades can be learned with training	Die meisten Handwerksberufe kann man mit einer Ausbildung erlernen
Welche handwerklichen Berufe kennst du?	What skilled trades do you know?
What skilled trades do you know?	Welche handwerklichen Berufe kennst du?
Als Musiker arbeite ich freiberuflich! Ich bin mein eigener Chef. In manchen Monaten verdiene ich viel, in anderen wenig	As a musician I work freelance! I am my own boss. Some months I earn a lot, other months I earn little
As a musician I work freelance! I am my own boss. Some months I earn a lot, other months I earn little	Als Musiker arbeite ich freiberuflich! Ich bin mein eigener Chef. In manchen Monaten verdiene ich viel, in anderen wenig
Ich bin als Marketingexpertin in einer Firma angestellt. Ich bekomme jeden Monat das gleiche Gehalt und habe 30 Urlaubstage pro Jahr	I am employed as a marketing expert in a company. I get the same salary every month and have 30 vacation days per year
I am employed as a marketing expert in a company. I get the same salary every month and have 30 vacation days per year	Ich bin als Marketingexpertin in einer Firma angestellt. Ich bekomme jeden Monat das gleiche Gehalt und habe 30 Urlaubstage pro Jahr
Jede Bewerbung startet mit einem Brief an die Personalleitung	Every application starts with a letter to the HR manager
Every application starts with a letter to the HR manager	Jede Bewerbung startet mit einem Brief an die Personalleitung
Die Bewerberin hat vorher schon andere Berufserfahrungen gemacht	The applicant has previously had other professional experiences
The applicant has previously had other professional experiences	Die Bewerberin hat vorher schon andere Berufserfahrungen gemacht
Eine Firma sucht Personal, z. B. in der Zeitung oder im Internet	A company is looking for personnel, e.g. B. in the newspaper or on the Internet
A company is looking for personnel, e.g. B. in the newspaper or on the Internet	Eine Firma sucht Personal, z. B. in der Zeitung oder im Internet
In dieser Tabelle stehen alle Informationen über den Bewerber	This table contains all information about the applicant
This table contains all information about the applicant	In dieser Tabelle stehen alle Informationen über den Bewerber
Zu einer Bewerbung gehören viele verschiedene Dokumente	An application includes many different documents
An application includes many different documents	Zu einer Bewerbung gehören viele verschiedene Dokumente
Welche Fragen sind typisch für ein Bewerbungsgespräch?	What questions are typical for an interview?
What questions are typical for an interview?	Welche Fragen sind typisch für ein Bewerbungsgespräch?
Wie kann ich in meinem Bewerbungsgespräch "Eindruck schinden"?	How can I “make an impression” in my job interview?
How can I “make an impression” in my job interview?	Wie kann ich in meinem Bewerbungsgespräch "Eindruck schinden"?
Als erstes würde ich Sie gerne fragen, warum Sie sich um diese Stelle beworben haben?	First, I would like to ask you why you applied for this position?
First, I would like to ask you why you applied for this position?	Als erstes würde ich Sie gerne fragen, warum Sie sich um diese Stelle beworben haben?
Also, ich denke, dass es für mich eine gute Möglichkeit ist, …	So, I think it's a good opportunity for me to
So, I think it's a good opportunity for me to	Also, ich denke, dass es für mich eine gute Möglichkeit ist, …
Können Sie gut mit Stress umgehen?	Can you handle stress well?
Can you handle stress well?	Können Sie gut mit Stress umgehen?
Was machen Sie bei einem Konflikt im Team?	What do you do if there is a conflict in the team?
What do you do if there is a conflict in the team?	Was machen Sie bei einem Konflikt im Team?
Welche Eigenschaften sind Stärken, welche Schwächen?	Which characteristics are strengths and which are weaknesses?
Which characteristics are strengths and which are weaknesses?	Welche Eigenschaften sind Stärken, welche Schwächen?
Zuverlässigkeit	reliability
reliability	Zuverlässigkeit
Effizienz	Efficiency
Efficiency	Effizienz
Ehrlichkeit / Direktheit	Honesty/directness
Honesty/directness	Ehrlichkeit / Direktheit
Rechtschreibschwäche	Weak spelling
Weak spelling	Rechtschreibschwäche
Geduld	patience
patience	Geduld
Redewendung: etwas ergattern	Idiom: to get hold of something
Idiom: to get hold of something	Redewendung: etwas ergattern
Bedeutung: etwas bekommen, was viele wollen und was schwierig zu erreichen ist	Meaning: getting something that many people want and that is difficult to achieve
Meaning: getting something that many people want and that is difficult to achieve	Bedeutung: etwas bekommen, was viele wollen und was schwierig zu erreichen ist
Juhu, es gab sehr viele Bewerber, aber ich habe den Job "ergattert"!	Yay, there were a lot of applicants, but I “got” the job!
Yay, there were a lot of applicants, but I “got” the job!	Juhu, es gab sehr viele Bewerber, aber ich habe den Job "ergattert"!
Ich bin ein absoluter Perfektionist!	I am an absolute perfectionist!
I am an absolute perfectionist!	Ich bin ein absoluter Perfektionist!
Warum waren Sie so lange arbeitslos?	Why were you unemployed for so long?
Why were you unemployed for so long?	Warum waren Sie so lange arbeitslos?
Haben Sie vor, Kinder zu bekommen?	Are you planning to have children?
Are you planning to have children?	Haben Sie vor, Kinder zu bekommen?
Was sind Ihre Gehaltsvorstellungen?	What are your salary expectations?
What are your salary expectations?	Was sind Ihre Gehaltsvorstellungen?
Wo sehen Sie sich in fünf Jahren?	Where do you see yourself in five years?
Where do you see yourself in five years?	Wo sehen Sie sich in fünf Jahren?
Haben Sie eine chronische Krankheit?	Do you have a chronic illness?
Do you have a chronic illness?	Haben Sie eine chronische Krankheit?
Glauben Sie an Gott?	Do you believe in God?
Do you believe in God?	Glauben Sie an Gott?
Unangebrachte Fragen -- Welche Fragen darf man in einem Vorstellungsgespräch nicht stellen?	Inappropriate Questions -- What questions shouldn't be asked in an interview?
Inappropriate Questions -- What questions shouldn't be asked in an interview?	Unangebrachte Fragen -- Welche Fragen darf man in einem Vorstellungsgespräch nicht stellen?
Warum verlassen Sie Ihren alten Job?	Why are you leaving your old job?
Why are you leaving your old job?	Warum verlassen Sie Ihren alten Job?
Wie reagieren Sie auf Kritik?	How do you react to criticism?
How do you react to criticism?	Wie reagieren Sie auf Kritik?
Was ist Ihnen wichtig für das Arbeitsklima?	What is important to you for the working atmosphere?
What is important to you for the working atmosphere?	Was ist Ihnen wichtig für das Arbeitsklima?
Die Firma sucht einen neuen Mitarbeiter. Sie stellt eine Stellenanzeige online	The company is looking for a new employee. She posts a job advertisement online
The company is looking for a new employee. She posts a job advertisement online	Die Firma sucht einen neuen Mitarbeiter. Sie stellt eine Stellenanzeige online
Wenn die Bewerberin im Ausland lebt, kann das Vorstellungsgespräch auch online stattfinden	If the applicant lives abroad, the interview can also take place online
If the applicant lives abroad, the interview can also take place online	Wenn die Bewerberin im Ausland lebt, kann das Vorstellungsgespräch auch online stattfinden
Haben Sie Abitur gemacht? Wir brauchen noch ihr Zeugnis	Did you graduate from high school? We still need their testimony
Did you graduate from high school? We still need their testimony	Haben Sie Abitur gemacht? Wir brauchen noch ihr Zeugnis
Das Bewerbungsverfahren beginnt mit der Bewerbung und endet mit der Einstellung	The application process begins with the application and ends with the hiring
The application process begins with the application and ends with the hiring	Das Bewerbungsverfahren beginnt mit der Bewerbung und endet mit der Einstellung
Im Vorstellungsgespräch lernen sich die Firma und der Kandidat persönlich kennen	During the interview, the company and the candidate get to know each other personally
During the interview, the company and the candidate get to know each other personally	Im Vorstellungsgespräch lernen sich die Firma und der Kandidat persönlich kennen
Bewerbungsunterlagen sind viele verschiedene Dokumente, die zu einer Bewerbung gehören	Application documents are many different documents that belong to an application
Application documents are many different documents that belong to an application	Bewerbungsunterlagen sind viele verschiedene Dokumente, die zu einer Bewerbung gehören
Ich bevorzuge es, freiberuflich zu arbeiten, denn dadurch habe ich mehr Freiheit	I prefer working freelance because it gives me more freedom
I prefer working freelance because it gives me more freedom	Ich bevorzuge es, freiberuflich zu arbeiten, denn dadurch habe ich mehr Freiheit
Um eine neue Arbeitsstelle zu finden, sollte man einige Stellenanzeigen durchlesen	To find a new job, you should read through some job advertisements
To find a new job, you should read through some job advertisements	Um eine neue Arbeitsstelle zu finden, sollte man einige Stellenanzeigen durchlesen
Der berufliche Hintergrund spielt eine wichtige Rolle, um an einem Vorstellungsgespräch teilnehmen zu können	Professional background plays an important role in being able to take part in an interview
Professional background plays an important role in being able to take part in an interview	Der berufliche Hintergrund spielt eine wichtige Rolle, um an einem Vorstellungsgespräch teilnehmen zu können
Bankkaufmann und Bankkauffrau sind zwei Berufe, die im Bankwesen vorkommen	Bank clerk and bank clerk are two professions that occur in banking
Bank clerk and bank clerk are two professions that occur in banking	Bankkaufmann und Bankkauffrau sind zwei Berufe, die im Bankwesen vorkommen
Im Allgemeinen handelt es sich bei einem Handwerk um viel Handarbeit	In general, a craft involves a lot of manual work
In general, a craft involves a lot of manual work	Im Allgemeinen handelt es sich bei einem Handwerk um viel Handarbeit
Wenn du in Urlaub bist, arbeitet der Stellvertreter an deiner Stelle	When you are on vacation, the deputy works in your place
When you are on vacation, the deputy works in your place	Wenn du in Urlaub bist, arbeitet der Stellvertreter an deiner Stelle
Freiberuflich bedeutet, nicht angestellt zu sein	Freelancing means not being employed
Freelancing means not being employed	Freiberuflich bedeutet, nicht angestellt zu sein
Der Befragte bei einem Vorstellungsgespräch ist der Kandidat	The interviewee at a job interview is the candidate
The interviewee at a job interview is the candidate	Der Befragte bei einem Vorstellungsgespräch ist der Kandidat
Der Geschäftsführer leitet ein Unternehmen	The managing director runs a company
The managing director runs a company	Der Geschäftsführer leitet ein Unternehmen
Der Interviewer hat eine komplizierte Aufgabe, denn es ist nicht leicht, andere zu bewerten	The interviewer has a complicated task because it is not easy to evaluate others
The interviewer has a complicated task because it is not easy to evaluate others	Der Interviewer hat eine komplizierte Aufgabe, denn es ist nicht leicht, andere zu bewerten
Der Vertriebsleiter leitet die Vertriebsabteilung	The sales manager heads the sales department
The sales manager heads the sales department	Der Vertriebsleiter leitet die Vertriebsabteilung
